parent_code,src,res_code,res_desc,res_unit,coef,price
102355,SINAPI,5953,"COMPRESSOR DE AR REBOCÁVEL, VAZÃO 189 PCM, PRESSÃO EFETIVA DE TRABALHO 102 PSI, MOTOR DIESEL, POTÊNCIA 63 CV - CHP DIURNO. AF_06/2015",CHP,1.3422,60.115712744999996
102355,SINAPI,5952,"MARTELETE OU ROMPEDOR PNEUMÁTICO MANUAL, 28 KG, COM SILENCIADOR - CHI DIURNO. AF_07/2016",CHI,2.0108,30.857413888
102355,SINAPI,5795,"MARTELETE OU ROMPEDOR PNEUMÁTICO MANUAL, 28 KG, COM SILENCIADOR - CHP DIURNO. AF_07/2016",CHP,1.3422,33.054614688
94590,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.076,29.0540166
94590,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.152,33.6814646
94590,SINAPI,43657,"CONTRAMARCO DE ALUMINIO (PERFIL 25) PARA ESQUADRIAS, TIPO CONVENCIONAL / CADEIRINHA, 60 MM (CM-060), INCLUSO CONEXOES, GRAPAS E TRAVAMENTOS",M,1,7.62
94590,SINAPI,39961,SILICONE ACETICO USO GERAL INCOLOR 280 G,UN,0.2,24.08
94590,SINAPI,11950,"BUCHA DE NYLON SEM ABA S6, COM PARAFUSO DE 4,20 X 40 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN,2.695,0.18
90830,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.501,29.0540166
90830,SINAPI,88261,CARPINTEIRO DE ESQUADRIA COM ENCARGOS COMPLEMENTARES,H,1.002,33.3584637
90830,SINAPI,3081,"FECHADURA ESPELHO PARA PORTA EXTERNA, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 55 MM, INCLUINDO CHAVE TIPO CILINDRO",CJ,1,179.05
90831,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.384,29.0540166
90831,SINAPI,88261,CARPINTEIRO DE ESQUADRIA COM ENCARGOS COMPLEMENTARES,H,0.767,33.3584637
90831,SINAPI,3099,"FECHADURA ROSETA REDONDA PARA PORTA DE BANHEIRO, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 55 MM, INCLUINDO CHAVE TIPO TRANQUETA",CJ,1,162.25
90788,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.23,29.0540166
90788,SINAPI,88261,CARPINTEIRO DE ESQUADRIA COM ENCARGOS COMPLEMENTARES,H,0.46,33.3584637
90788,SINAPI,39490,"KIT PORTA PRONTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 600 X 2100 MM OU 700 X 2100 MM, DE 35 MM A 40 MM DE ESPESSURA, NUCLEO SEMI-SOLIDO (SARRAFEADO), ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES E DOBRADICAS)",UN,1,884.9
90788,SINAPI,38124,"ESPUMA EXPANSIVA DE POLIURETANO, APLICACAO MANUAL - 500 ML",UN,0.386,31.0
91338,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.1779,29.0540166
91338,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.3563,33.6814646
91338,SINAPI,36888,"GUARNICAO / MOLDURA / ARREMATE DE ACABAMENTO PARA ESQUADRIA, EM ALUMINIO PERFIL 25, ACABAMENTO ANODIZADO BRANCO OU BRILHANTE, PARA 1 FACE",M,6.8504,29.05
91338,SINAPI,7568,"BUCHA DE NYLON SEM ABA S10, COM PARAFUSO DE 6,10 X 65 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN,4.8166,0.55
91338,SINAPI,4914,"PORTA DE ABRIR EM ALUMINIO COM LAMBRI HORIZONTAL/LAMINADA, ACABAMENTO ANODIZADO NATURAL, SEM GUARNICAO/ALIZAR/VISTA",M2,1,607.72
91338,SINAPI,142,SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO (PU) PARA JUNTAS DIVERSAS,310ML,0.8829,36.45
91341,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.191,29.0540166
91341,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.3826,33.6814646
91341,SINAPI,39025,"PORTA DE ABRIR, TIPO VENEZIANA, EM ALUMINIO, ACABAMENTO ANODIZADO NATURAL, 90 CM X 210 CM (LARGURA X ALTURA), SEM GUARNICAO/ALIZAR/VISTA",UN,0.5473,768.55
91341,SINAPI,36888,"GUARNICAO / MOLDURA / ARREMATE DE ACABAMENTO PARA ESQUADRIA, EM ALUMINIO PERFIL 25, ACABAMENTO ANODIZADO BRANCO OU BRILHANTE, PARA 1 FACE",M,6.8504,29.05
91341,SINAPI,7568,"BUCHA DE NYLON SEM ABA S10, COM PARAFUSO DE 6,10 X 65 MM EM ACO ZINCADO COM ROSCA SOBERBA, CABECA CHATA E FENDA PHILLIPS",UN,4.8166,0.55
91341,SINAPI,142,SELANTE ELASTICO MONOCOMPONENTE A BASE DE POLIURETANO (PU) PARA JUNTAS DIVERSAS,310ML,0.8829,36.45
100344,SINAPI,92803,"CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 10,0 MM. AF_06/2022",KG,1,8.86255905216
100344,SINAPI,88245,ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.0677,33.4070864
100344,SINAPI,43132,"ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)",KG,0.025,19.0
100344,SINAPI,39017,"ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM",UN,0.543,0.22
100347,SINAPI,92806,"CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 20,0 MM. AF_06/2022",KG,1,8.787229212319998
100347,SINAPI,88245,ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.0221,33.4070864
100347,SINAPI,43132,"ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)",KG,0.025,19.0
100347,SINAPI,39017,"ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM",UN,0.113,0.22
100342,SINAPI,92801,"CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 6,3 MM. AF_06/2022",KG,1,9.86209191296
100342,SINAPI,88245,ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.1214,33.4070864
100342,SINAPI,43132,"ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)",KG,0.025,19.0
100342,SINAPI,39017,"ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM",UN,0.97,0.22
100343,SINAPI,92802,"CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 8,0 MM. AF_06/2022",KG,1,9.657894370240001
100343,SINAPI,88245,ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.0906,33.4070864
100343,SINAPI,43132,"ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)",KG,0.025,19.0
100343,SINAPI,39017,"ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM",UN,0.743,0.22
100341,SINAPI,91693,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHI DIURNO. AF_08/2015",CHI,0.0058,32.327300296
100341,SINAPI,91692,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHP DIURNO. AF_08/2015",CHP,0.0014,33.408861296
100341,SINAPI,88262,CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES,H,0.6675,33.2670864
100341,SINAPI,88239,AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES,H,0.0124,31.212614799999997
100341,SINAPI,40287,"LOCACAO DE BARRA DE ANCORAGEM DE 0,80 A 1,20 M DE EXTENSAO, COM ROSCA DE 5/8"", INCLUINDO PORCA E FLANGE",MES,0.2494,8.84
100341,SINAPI,40275,"LOCACAO DE VIGA SANDUICHE METALICA VAZADA PARA TRAVAMENTO DE PILARES, ALTURA DE *8* CM, LARGURA DE *6* CM E EXTENSAO DE 2 M",UNXMES,0.1371,24.0
100341,SINAPI,40271,"LOCACAO DE APRUMADOR METALICO DE PILAR, COM ALTURA E ANGULO REGULAVEIS, EXTENSAO DE *1,50* A *2,80* M",UNXMES,0.1247,22.96
100341,SINAPI,5068,PREGO DE ACO POLIDO COM CABECA 17 X 21 (2 X 11),KG,0.007,12.2
100341,SINAPI,4491,"PONTALETE *7,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M,0.42,7.54
100341,SINAPI,2692,"DESMOLDANTE PROTETOR PARA FORMAS DE MADEIRA, DE BASE OLEOSA EMULSIONADA EM AGUA",L,0.0035,7.3
100341,SINAPI,1345,"CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = *17* MM",M2,0.1103,67.17
104922,SINAPI,92806,"CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 20,0 MM. AF_06/2022",KG,1,8.787229212319998
104922,SINAPI,88245,ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.039,33.4070864
104922,SINAPI,88238,AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.015,31.269065599999998
104922,SINAPI,43132,"ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)",KG,0.025,19.0
104922,SINAPI,39017,"ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM",UN,0.195,0.22
104920,SINAPI,92804,"CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 12,5 MM. AF_06/2022",KG,1,7.5668692672
104920,SINAPI,88245,ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.064,33.4070864
104920,SINAPI,88238,AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.025,31.269065599999998
104920,SINAPI,43132,"ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)",KG,0.025,19.0
104920,SINAPI,39017,"ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM",UN,0.317,0.22
104921,SINAPI,92805,"CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 16,0 MM. AF_06/2022",KG,1,7.465017716000001
104921,SINAPI,88245,ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.049,33.4070864
104921,SINAPI,88238,AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.019,31.269065599999998
104921,SINAPI,43132,"ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)",KG,0.025,19.0
104921,SINAPI,39017,"ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM",UN,0.245,0.22
104919,SINAPI,92803,"CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 10,0 MM. AF_06/2022",KG,1,8.86255905216
104919,SINAPI,88245,ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.081,33.4070864
104919,SINAPI,88238,AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.031,31.269065599999998
104919,SINAPI,43132,"ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)",KG,0.025,19.0
104919,SINAPI,39017,"ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM",UN,0.399,0.22
104918,SINAPI,92802,"CORTE E DOBRA DE AÇO CA-50, DIÂMETRO DE 8,0 MM. AF_06/2022",KG,1,9.657894370240001
104918,SINAPI,88245,ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.102,33.4070864
104918,SINAPI,88238,AJUDANTE DE ARMADOR COM ENCARGOS COMPLEMENTARES,H,0.039,31.269065599999998
104918,SINAPI,43132,"ARAME RECOZIDO 16 BWG, D = 1,65 MM (0,016 KG/M) OU 18 BWG, D = 1,25 MM (0,01 KG/M)",KG,0.025,19.0
104918,SINAPI,39017,"ESPACADOR / DISTANCIADOR CIRCULAR COM ENTRADA LATERAL, EM PLASTICO, PARA VERGALHAO *4,2 A 12,5* MM, COBRIMENTO 20 MM",UN,0.503,0.22
104924,SINAPI,90587,"VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHI DIURNO. AF_06/2015",CHI,0.099,0.495540104
104924,SINAPI,90586,"VIBRADOR DE IMERSÃO, DIÂMETRO DE PONTEIRA 45MM, MOTOR ELÉTRICO TRIFÁSICO POTÊNCIA DE 2 CV - CHP DIURNO. AF_06/2015",CHP,0.121,1.1947691040000001
104924,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.66,29.0540166
104924,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.44,33.6814646
104924,SINAPI,1525,"CONCRETO USINADO BOMBEAVEL, CLASSE DE RESISTENCIA C30, BRITA 0 E 1, SLUMP = 100 +/- 20 MM, COM BOMBEAMENTO (DISPONIBILIZACAO DE BOMBA), SEM O LANCAMENTO (NBR 8953)",M3,1.26,493.7
96521,SINAPI,88316,SERVENTE COM ENCARGOS COMPLEMENTARES,H,0.166,29.0540166
96521,SINAPI,88309,PEDREIRO COM ENCARGOS COMPLEMENTARES,H,0.105,33.6814646
96521,SINAPI,5679,"RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X4, POTÊNCIA LÍQ. 88 HP, CAÇAMBA CARREG. CAP. MÍN. 1 M3, CAÇAMBA RETRO CAP. 0,26 M3, PESO OPERACIONAL MÍN. 6.674 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,37 M - CHI DIURNO. AF_06/2014",CHI,0.096,69.16365862800001
96521,SINAPI,5678,"RETROESCAVADEIRA SOBRE RODAS COM CARREGADEIRA, TRAÇÃO 4X4, POTÊNCIA LÍQ. 88 HP, CAÇAMBA CARREG. CAP. MÍN. 1 M3, CAÇAMBA RETRO CAP. 0,26 M3, PESO OPERACIONAL MÍN. 6.674 KG, PROFUNDIDADE ESCAVAÇÃO MÁX. 4,37 M - CHP DIURNO. AF_06/2014",CHP,0.192,150.294727328
96535,SINAPI,91693,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHI DIURNO. AF_08/2015",CHI,0.282,32.327300296
96535,SINAPI,91692,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHP DIURNO. AF_08/2015",CHP,0.07,33.408861296
96535,SINAPI,88262,CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES,H,2.392,33.2670864
96535,SINAPI,88239,AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES,H,1.081,31.212614799999997
96535,SINAPI,40304,PREGO DE ACO POLIDO COM CABECA DUPLA 17 X 27 (2 1/2 X 11),KG,0.047,15.06
96535,SINAPI,6212,"TABUA *2,5 X 30 CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M,1.227,12.5
96535,SINAPI,5074,PREGO DE ACO POLIDO COM CABECA 15 X 18 (1 1/2 X 13),KG,0.005,13.67
96535,SINAPI,5073,PREGO DE ACO POLIDO COM CABECA 17 X 24 (2 1/4 X 11),KG,0.038,12.44
96535,SINAPI,4517,"SARRAFO *2,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M,3.609,2.63
96535,SINAPI,2692,"DESMOLDANTE PROTETOR PARA FORMAS DE MADEIRA, DE BASE OLEOSA EMULSIONADA EM AGUA",L,0.0167,7.3
92272,SINAPI,91693,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHI DIURNO. AF_08/2015",CHI,0.088,32.327300296
92272,SINAPI,91692,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHP DIURNO. AF_08/2015",CHP,0.022,33.408861296
92272,SINAPI,88262,CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES,H,0.083,33.2670864
92272,SINAPI,88239,AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES,H,0.032,31.212614799999997
92272,SINAPI,5068,PREGO DE ACO POLIDO COM CABECA 17 X 21 (2 X 11),KG,0.012,12.2
92272,SINAPI,4491,"PONTALETE *7,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M,2.342,7.54
92272,SINAPI,1345,"CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = *17* MM",M2,0.136,67.17
92268,SINAPI,91693,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHI DIURNO. AF_08/2015",CHI,0.022,32.327300296
92268,SINAPI,91692,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHP DIURNO. AF_08/2015",CHP,0.005,33.408861296
92268,SINAPI,88262,CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES,H,0.005,33.2670864
92268,SINAPI,88239,AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES,H,0.005,31.212614799999997
92268,SINAPI,1345,"CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = *17* MM",M2,1.05,67.17
92264,SINAPI,91693,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHI DIURNO. AF_08/2015",CHI,0.255,32.327300296
92264,SINAPI,91692,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHP DIURNO. AF_08/2015",CHP,0.063,33.408861296
92264,SINAPI,88262,CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES,H,1.18,33.2670864
92264,SINAPI,88239,AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES,H,0.25,31.212614799999997
92264,SINAPI,5068,PREGO DE ACO POLIDO COM CABECA 17 X 21 (2 X 11),KG,0.208,12.2
92264,SINAPI,4517,"SARRAFO *2,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M,9.237,2.63
92264,SINAPI,4491,"PONTALETE *7,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M,2.308,7.54
92264,SINAPI,1345,"CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = *17* MM",M2,1.336,67.17
92270,SINAPI,91693,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHI DIURNO. AF_08/2015",CHI,0.224,32.327300296
92270,SINAPI,91692,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHP DIURNO. AF_08/2015",CHP,0.056,33.408861296
92270,SINAPI,88262,CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES,H,0.792,33.2670864
92270,SINAPI,88239,AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES,H,0.179,31.212614799999997
92270,SINAPI,6189,"TABUA NAO APARELHADA *2,5 X 30* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M,4.448,30.93
92270,SINAPI,5068,PREGO DE ACO POLIDO COM CABECA 17 X 21 (2 X 11),KG,0.128,12.2
92270,SINAPI,4517,"SARRAFO *2,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M,4.228,2.63
92266,SINAPI,91693,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHI DIURNO. AF_08/2015",CHI,0.237,32.327300296
92266,SINAPI,91692,"SERRA CIRCULAR DE BANCADA COM MOTOR ELÉTRICO POTÊNCIA DE 5HP, COM COIFA PARA DISCO 10"" - CHP DIURNO. AF_08/2015",CHP,0.05,33.408861296
92266,SINAPI,88262,CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES,H,0.911,33.2670864
92266,SINAPI,88239,AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES,H,0.202,31.212614799999997
92266,SINAPI,5068,PREGO DE ACO POLIDO COM CABECA 17 X 21 (2 X 11),KG,0.159,12.2
92266,SINAPI,4517,"SARRAFO *2,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M,6.952,2.63
92266,SINAPI,4491,"PONTALETE *7,5 X 7,5* CM EM PINUS, MISTA OU EQUIVALENTE DA REGIAO - BRUTA",M,0.166,7.54
92266,SINAPI,1345,"CHAPA/PAINEL DE MADEIRA COMPENSADA PLASTIFICADA (MADEIRITE PLASTIFICADO) PARA FORMA DE CONCRETO, DE 2200 X 1100 MM, E = *17* MM",M2,1.146,67.17
92526,SINAPI,92268,"FABRICAÇÃO DE FÔRMA PARA LAJES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_09/2020",M2,0.136,71.72914341899201
92526,SINAPI,88262,CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES,H,0.502,33.2670864
92526,SINAPI,88239,AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES,H,0.092,31.212614799999997
92526,SINAPI,40270,"VIGA DE ESCORAMENTO H20, DE MADEIRA, PESO DE 5,00 A 5,20 KG/M, COM EXTREMIDADES PLASTICAS",M,0.038,121.53
92526,SINAPI,10749,"LOCACAO DE ESCORA METALICA TELESCOPICA, COM ALTURA REGULAVEL DE *1,80* A *3,20* M, COM CAPACIDADE DE CARGA DE NO MINIMO 1000 KGF (10 KN), INCLUSO TRIPE E FORCADO",UNXMES,0.397,26.62
92526,SINAPI,2692,"DESMOLDANTE PROTETOR PARA FORMAS DE MADEIRA, DE BASE OLEOSA EMULSIONADA EM AGUA",L,0.004,7.3
92431,SINAPI,92264,"FABRICAÇÃO DE FÔRMA PARA PILARES E ESTRUTURAS SIMILARES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_09/2020",M2,0.105,191.378885489128
92431,SINAPI,88262,CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES,H,0.661,33.2670864
92431,SINAPI,88239,AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES,H,0.121,31.212614799999997
92431,SINAPI,40304,PREGO DE ACO POLIDO COM CABECA DUPLA 17 X 27 (2 1/2 X 11),KG,0.019,15.06
92431,SINAPI,40287,"LOCACAO DE BARRA DE ANCORAGEM DE 0,80 A 1,20 M DE EXTENSAO, COM ROSCA DE 5/8"", INCLUINDO PORCA E FLANGE",MES,0.785,8.84
92431,SINAPI,40275,"LOCACAO DE VIGA SANDUICHE METALICA VAZADA PARA TRAVAMENTO DE PILARES, ALTURA DE *8* CM, LARGURA DE *6* CM E EXTENSAO DE 2 M",UNXMES,0.393,24.0
92431,SINAPI,40271,"LOCACAO DE APRUMADOR METALICO DE PILAR, COM ALTURA E ANGULO REGULAVEIS, EXTENSAO DE *1,50* A *2,80* M",UNXMES,0.196,22.96
92431,SINAPI,2692,"DESMOLDANTE PROTETOR PARA FORMAS DE MADEIRA, DE BASE OLEOSA EMULSIONADA EM AGUA",L,0.004,7.3
92467,SINAPI,92272,"FABRICAÇÃO DE ESCORAS DE VIGA DO TIPO GARFO, EM MADEIRA. AF_09/2020",M,1.038,34.27996921936
92467,SINAPI,92266,"FABRICAÇÃO DE FÔRMA PARA VIGAS, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_09/2020",M2,0.165,144.395297134952
92467,SINAPI,88262,CARPINTEIRO DE FORMAS COM ENCARGOS COMPLEMENTARES,H,0.817,33.2670864
92467,SINAPI,88239,AJUDANTE DE CARPINTEIRO COM ENCARGOS COMPLEMENTARES,H,0.15,31.212614799999997
92467,SINAPI,40304,PREGO DE ACO POLIDO COM CABECA DUPLA 17 X 27 (2 1/2 X 11),KG,0.049,15.06
92467,SINAPI,6193,"TABUA NAO APARELHADA *2,5 X 20* CM, EM MACARANDUBA/MASSARANDUBA, ANGELIM OU EQUIVALENTE DA REGIAO - BRUTA",M,0.328,21.19
92467,SINAPI,2692,"DESMOLDANTE PROTETOR PARA FORMAS DE MADEIRA, DE BASE OLEOSA EMULSIONADA EM AGUA",L,0.004,7.3
99841,SINAPI,88315,SERRALHEIRO COM ENCARGOS COMPLEMENTARES,H,3.353,34.0657184
99841,SINAPI,88251,AUXILIAR DE SERRALHEIRO COM ENCARGOS COMPLEMENTARES,H,2.754,31.269065599999998
99841,SINAPI,39961,SILICONE ACETICO USO GERAL INCOLOR 280 G,UN,0.855,24.08
99841,SINAPI,34391,"VIDRO COMUM LAMINADO LISO INCOLOR DUPLO, ESPESSURA TOTAL 8 MM (CADA CAMADA DE 4 MM) - COLOCADO",M2,0.998,766.0
99841,SINAPI,34360,PERFIL DE ALUMINIO ANODIZADO,KG,3.409,41.48
99841,SINAPI,20259,PERFIL DE BORRACHA EPDM MACICO *12 X 15* MM PARA ESQUADRIAS,M,3.149,12.9
